time_s,y_pred,lift_filt,tail_raw,tail_filt,dot_alpha_raw,sp_ref,depth_target,e,de,s,u,Kp,Ki,Kd,K1,K2,K,tau1,L,fc_lift,fc_tail,omega_ref,lift_offset,tail_offset,is_auto,alpha_manual,u_eq,u_sw,u_sw_i,est_depth,dot_alpha_ref,ddot_alpha_ref
13:52:58:962,15.229020,15.260674,42.003487,41.987789,0.000000,15.061333,100.000000,0.167687,0.278236,0.239512,0.193334,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.005742,0.199076,-0.383490,100.762321,-0.107078,0.183591
13:52:58:982,15.226954,15.261357,42.033989,42.005211,0.000000,15.059231,100.000000,0.167724,0.187389,0.161982,0.172622,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.007061,0.179683,-0.390490,100.797913,-0.103473,0.177560
13:52:59:002,15.222184,15.259166,42.087395,42.022079,0.000000,15.057199,100.000000,0.164985,0.118320,0.100957,0.152771,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.008046,0.160818,-0.397490,100.829239,-0.099986,0.171719
13:52:59:120,15.218358,15.257704,42.041618,42.037376,0.000000,15.055237,100.000000,0.163121,0.068014,0.056762,0.134584,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.008627,0.143212,-0.404490,100.858231,-0.096614,0.166064
13:52:59:120,15.214627,15.256101,42.041618,42.047733,0.000000,15.053341,100.000000,0.161286,0.033371,0.026052,0.117344,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.008898,0.126242,-0.411490,100.877174,-0.093353,0.160587
13:52:59:120,15.214769,15.258117,42.033989,42.049442,0.000000,15.051510,100.000000,0.163260,0.011394,0.009286,0.103323,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.008784,0.112106,-0.418490,100.882813,-0.090200,0.155283
13:52:59:120,15.215208,15.260166,41.988213,42.037022,0.000000,15.049739,100.000000,0.165469,-0.000680,0.001227,0.090388,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.008472,0.098860,-0.425490,100.860229,-0.087151,0.150153
13:52:59:121,15.212260,15.258554,42.003487,42.007301,0.000000,15.048028,100.000000,0.164232,-0.005310,-0.003183,0.067857,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.008145,0.076002,-0.421290,100.799011,-0.084203,0.145187
13:52:59:133,15.214426,15.261786,41.988213,41.977573,0.000000,15.046375,100.000000,0.168051,-0.004606,0.001042,0.089174,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.007539,0.096713,-0.418490,100.743111,-0.081353,0.140380
13:52:59:142,15.207325,15.255552,42.003487,41.980213,0.000000,15.044779,100.000000,0.162546,-0.018621,-0.014853,0.052393,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.007590,0.059983,-0.419890,100.741531,-0.078596,0.135726
13:52:59:162,15.208630,15.257522,42.041618,41.993607,0.000000,15.043237,100.000000,0.165393,-0.059853,-0.047481,0.027510,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.007917,0.035427,-0.412890,100.770485,-0.075932,0.131223
13:52:59:182,15.219059,15.268388,42.049248,42.008846,0.000000,15.041746,100.000000,0.177313,-0.082280,-0.056648,0.021570,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.007540,0.029110,-0.405890,100.812920,-0.073355,0.126864
13:52:59:202,15.233887,15.283447,42.072136,42.019684,0.000000,15.040306,100.000000,0.193581,-0.072187,-0.034320,0.033950,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.006343,0.040293,-0.398890,100.851158,-0.070865,0.122647
13:52:59:324,15.241913,15.291570,42.049248,42.032337,0.000000,15.038914,100.000000,0.202999,-0.022455,0.016664,0.110918,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.004585,0.115503,-0.397490,100.885399,-0.068457,0.118571
13:52:59:324,15.225372,15.275165,41.995842,42.036259,0.000000,15.037569,100.000000,0.187803,0.016568,0.038735,0.129308,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.003951,0.133259,-0.404490,100.875198,-0.066129,0.114626
13:52:59:324,15.209193,15.259237,42.003487,42.032547,-10.471820,15.036272,100.000000,0.172921,0.044296,0.051281,0.138317,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.003550,0.141867,-0.411490,100.850258,-0.063879,0.110802
13:52:59:324,15.206285,15.256693,42.049248,42.012821,0.000000,15.035018,100.000000,0.171267,0.011803,0.022594,0.121132,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.003934,0.125066,-0.418490,100.808006,-0.061703,0.107107
13:52:59:324,15.208691,15.259620,42.041618,41.999310,0.000000,15.033807,100.000000,0.174884,-0.010090,0.007250,0.106984,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.003917,0.110900,-0.425490,100.784203,-0.059601,0.103528
13:52:59:325,15.205801,15.257409,41.972954,41.995495,0.000000,15.032637,100.000000,0.173164,-0.022307,-0.004039,0.071576,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.003903,0.075480,-0.426890,100.774139,-0.057569,0.100067
13:52:59:342,15.207245,15.259634,42.011101,41.999371,0.000000,15.031507,100.000000,0.175737,-0.027186,-0.005585,0.067714,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.003592,0.071306,-0.419890,100.784340,-0.055604,0.096715
13:52:59:362,15.208973,15.262168,42.033989,42.018921,0.000000,15.030416,100.000000,0.178556,-0.026750,-0.002350,0.072952,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.003172,0.076124,-0.412890,100.826225,-0.053706,0.093474
13:52:59:382,15.207914,15.261819,42.033989,42.031536,0.000000,15.029363,100.000000,0.178552,-0.022694,0.001742,0.095006,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.002789,0.097795,-0.412890,100.851074,-0.051871,0.090340
13:52:59:402,15.202821,15.257344,42.072136,42.037834,0.000000,15.028345,100.000000,0.174476,-0.016396,0.004498,0.102850,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.002516,0.105367,-0.419890,100.858749,-0.050098,0.087308
13:52:59:522,15.194764,15.249838,42.041618,42.034939,0.000000,15.027362,100.000000,0.167402,-0.008937,0.005835,0.106756,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.002337,0.109093,-0.426890,100.844696,-0.048384,0.084378
13:52:59:522,15.195365,15.250960,41.980583,42.031796,0.000000,15.026413,100.000000,0.168952,-0.001134,0.014352,0.119162,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.001847,0.121010,-0.433890,100.839645,-0.046728,0.081538
13:52:59:522,15.202219,15.258383,42.011101,42.019962,0.000000,15.025496,100.000000,0.176723,0.006427,0.027662,0.132525,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.001147,0.133672,-0.440890,100.824142,-0.045127,0.078795
13:52:59:522,15.199028,15.255874,42.018730,42.012642,0.000000,15.024611,100.000000,0.174417,0.013347,0.032367,0.137591,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.000833,0.138424,-0.447890,100.806747,-0.043581,0.076143
13:52:59:522,15.196853,15.254522,42.041618,42.003246,0.000000,15.023755,100.000000,0.173098,0.019386,0.037093,0.142450,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.000510,0.142959,-0.454890,100.786469,-0.042086,0.073578
13:52:59:534,15.197272,15.255881,42.018730,42.016586,0.000000,15.022929,100.000000,0.174343,0.024421,0.043013,0.147880,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.000122,0.148002,-0.461890,100.814644,-0.040642,0.071096
13:52:59:543,15.196219,15.255842,42.018730,42.025566,0.000000,15.022132,100.000000,0.174088,0.028425,0.046845,0.151844,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000182,0.151662,-0.468890,100.832558,-0.039247,0.068696
13:52:59:564,15.196133,15.256861,42.011101,42.028866,0.000000,15.021362,100.000000,0.174770,0.031434,0.050569,0.155670,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000492,0.155177,-0.475890,100.840279,-0.037899,0.066375
13:52:59:582,15.200112,15.262039,42.018730,42.026684,0.000000,15.020618,100.000000,0.179494,0.033526,0.056752,0.160795,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000923,0.159873,-0.482890,100.841614,-0.036596,0.064129
13:52:59:602,15.194329,15.257520,42.064507,42.022774,0.000000,15.019901,100.000000,0.174428,0.034809,0.054405,0.161140,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000975,0.160165,-0.489890,100.828819,-0.035337,0.061958
13:52:59:725,15.193291,15.257790,42.033989,42.021870,0.000000,15.019207,100.000000,0.174084,0.035403,0.055231,0.163253,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001177,0.162076,-0.496890,100.827309,-0.034121,0.059862
13:52:59:726,15.193615,15.259439,41.988213,42.013397,0.000000,15.018538,100.000000,0.175077,0.035428,0.056643,0.165689,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001408,0.164281,-0.503890,100.812180,-0.032947,0.057835
13:52:59:726,15.191357,15.258534,41.988213,42.017139,0.000000,15.017891,100.000000,0.173466,0.035004,0.055579,0.166760,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001530,0.165230,-0.510890,100.818665,-0.031811,0.055874
13:52:59:726,15.189399,15.257941,42.003487,42.011658,0.000000,15.017267,100.000000,0.172132,0.034236,0.054439,0.167783,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001649,0.166134,-0.517890,100.807053,-0.030715,0.053979
13:52:59:726,15.189070,15.258958,42.033989,42.011738,0.000000,15.016665,100.000000,0.172405,0.021050,0.043904,0.163470,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001562,0.161908,-0.524890,100.808327,-0.029656,0.052145
13:52:59:726,15.193820,15.265021,42.018730,42.011063,0.000000,15.016083,100.000000,0.177737,-0.028871,0.005832,0.132299,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000890,0.131409,-0.531890,100.813652,-0.028632,0.050372
13:52:59:742,15.193397,15.265812,41.995842,42.022919,0.000000,15.015521,100.000000,0.177876,-0.061089,-0.021154,0.077627,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000392,0.077235,-0.527690,100.838234,-0.027644,0.048659
13:52:59:762,15.188677,15.262107,42.018730,42.021877,0.000000,15.014978,100.000000,0.173698,-0.079240,-0.039511,0.062962,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000025,0.062938,-0.520690,100.832069,-0.026689,0.047005
13:52:59:782,15.188145,15.262368,42.026360,42.024796,0.000000,15.014455,100.000000,0.173690,-0.086614,-0.045270,0.058114,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000026,0.058088,-0.513690,100.838196,-0.025767,0.045404
13:52:59:802,15.190599,15.265370,42.041618,42.023506,0.000000,15.013949,100.000000,0.176650,-0.086084,-0.041848,0.058864,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000294,0.058570,-0.506690,100.838921,-0.024876,0.043857
13:52:59:924,15.188843,15.263919,42.003487,42.020641,0.000000,15.013461,100.000000,0.175382,-0.080081,-0.037101,0.060469,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000517,0.059952,-0.499690,100.831596,-0.024015,0.042364
13:52:59:924,15.187569,15.262716,41.965324,42.015591,0.000000,15.012990,100.000000,0.174579,-0.070598,-0.028994,0.064656,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.000826,0.063830,-0.492690,100.820168,-0.023184,0.040915
13:52:59:924,15.191519,15.266556,42.003487,42.008865,0.000000,15.012536,100.000000,0.178983,-0.059213,-0.015078,0.075105,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001357,0.073749,-0.485690,100.810944,-0.022381,0.039516
13:52:59:924,15.191053,15.265903,42.011101,42.010521,0.000000,15.012097,100.000000,0.178956,-0.047131,-0.004101,0.088112,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001738,0.086374,-0.478690,100.813538,-0.021605,0.038166
13:52:59:924,15.187449,15.262148,42.041618,42.012424,0.000000,15.011673,100.000000,0.175776,-0.035235,0.004192,0.119899,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001996,0.117903,-0.481490,100.813210,-0.020857,0.036861
13:52:59:925,15.178098,15.252773,42.026360,42.031734,0.000000,15.011264,100.000000,0.166834,-0.024130,0.007166,0.126199,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.002026,0.124174,-0.488490,100.841522,-0.020133,0.035602
13:52:59:943,15.179192,15.254007,42.003487,42.039169,0.000000,15.010869,100.000000,0.168323,-0.014197,0.017467,0.139478,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.002405,0.137073,-0.495490,100.857750,-0.019435,0.034381
13:52:59:962,15.180608,15.255751,42.011101,42.034981,0.000000,15.010489,100.000000,0.170119,-0.005643,0.026838,0.148928,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.002762,0.146167,-0.502490,100.851288,-0.018760,0.033203
13:52:59:982,15.178612,15.254274,42.049248,42.025639,0.000000,15.010120,100.000000,0.168491,0.001465,0.032224,0.154384,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.002961,0.151423,-0.509490,100.830978,-0.018109,0.032065
13:53:00:002,15.177312,15.253683,42.041618,42.024284,0.000000,15.009765,100.000000,0.167547,0.007154,0.036933,0.159106,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.003152,0.155954,-0.516490,100.827621,-0.017479,0.030966
13:53:00:136,15.178469,15.255721,42.018730,42.019588,0.000000,15.009421,100.000000,0.169047,0.011520,0.042461,0.164176,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.003400,0.160776,-0.523490,100.820473,-0.016872,0.029908
13:53:00:137,15.175581,15.253837,41.965324,42.027592,0.000000,15.009090,100.000000,0.166491,0.014702,0.043723,0.166468,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.003473,0.162994,-0.530490,100.834404,-0.016285,0.028880
13:53:00:137,15.177073,15.256399,42.056892,42.023327,0.000000,15.008771,100.000000,0.168302,0.016861,0.047597,0.170341,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.003681,0.166660,-0.537490,100.828690,-0.015718,0.027887
13:53:00:137,15.174067,15.254539,42.018730,42.023823,0.000000,15.008462,100.000000,0.165605,0.018164,0.047130,0.171594,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.003703,0.167891,-0.544490,100.827637,-0.015171,0.026931
13:53:00:137,15.169449,15.251126,42.064507,42.025627,0.000000,15.008164,100.000000,0.161284,0.018774,0.044752,0.171696,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.003650,0.168046,-0.551490,100.827492,-0.014643,0.026004
13:53:00:137,15.165735,15.248641,42.018730,42.030014,0.000000,15.007877,100.000000,0.157858,-0.029467,0.001065,0.129173,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.002613,0.126560,-0.558490,100.833534,-0.014133,0.025108
13:53:00:149,15.169158,15.253199,42.026360,42.027695,0.000000,15.007600,100.000000,0.161558,-0.065665,-0.026565,0.080161,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.002080,0.078081,-0.551490,100.833908,-0.013640,0.024245
13:53:00:162,15.159748,15.244730,42.056892,42.018196,0.000000,15.007332,100.000000,0.152416,-0.086972,-0.051654,0.062539,0.800000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,0.001389,0.061150,-0.544490,100.805595,-0.013164,0.023411
